Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
206.754776,35.074802,,,,,,,,,,,206.762253,8.046759
206.762802,35.048172,,,,,,,,,,,206.770279,8.046759
206.770828,35.02243,,,,,,,,,,,206.778305,8.046759
206.778854,34.995358,,,,,,,,,,,206.786331,8.046759
206.78688,34.968124,,,,,,,,,,,206.794373,8.046759
206.794922,34.94104,,,,,,,,,,,206.802399,8.046759
206.802948,34.914429,,,,,,,,,,,206.810425,8.046759
206.810974,34.888969,,,,,,,,,,,206.818451,8.046759
206.819,34.862839,,,,,,,,,,,206.826477,8.046759
206.827026,34.837009,,,,,,,,,,,206.834503,8.046759
206.835052,34.811573,,,,,,,,,,,206.842545,8.046759
206.843094,34.785324,,,,,,,,,,,206.850571,8.046759
206.85112,34.758686,,,,,,,,,,,206.858597,8.046759
206.859146,34.732075,,,,,,,,,,,206.866623,8.046759
206.867172,34.705967,,,,,,,,,,,206.874649,8.046759
206.875198,34.680099,,,,,,,,,,,206.882675,8.046759
206.883224,34.654564,,,,,,,,,,,206.890717,8.046759
206.891266,34.628784,,,,,,,,,,,206.898743,8.046759
206.899292,34.603268,,,,,,,,,,,206.906769,8.046762
206.907318,34.57687,,,,,,,,,,,206.914795,8.046764
206.915344,34.549309,,,,,,,,,,,206.922821,8.046766
206.92337,34.522163,,,,,,,,,,,206.930847,8.046769
206.931396,34.49588,,,,,,,,,,,206.938889,8.046772
206.939438,34.470032,,,,,,,,,,,206.946915,8.046775
206.947464,34.4445,,,,,,,,,,,206.954941,8.046778
206.95549,34.418476,,,,,,,,,,,206.962967,8.04678
206.963516,34.391602,,,,,,,,,,,206.970993,8.046782
206.971542,34.364498,,,,,,,,,,,206.979019,8.046785
206.979568,34.338154,,,,,,,,,,,206.987061,8.046785
206.98761,34.312473,,,,,,,,,,,206.995087,8.046785
206.995636,34.287613,,,,,,,,,,,207.003113,8.046785
207.003662,34.262444,,,,,,,,,,,207.011139,8.046785
207.011688,34.235931,,,,,,,,,,,207.019165,8.046785
207.019714,34.210384,,,,,,,,,,,207.027191,8.046785
207.02774,34.184811,,,,,,,,,,,207.035233,8.046785
207.035782,34.158012,,,,,,,,,,,207.043259,8.046785
207.043808,34.131527,,,,,,,,,,,207.051285,8.046785
207.051834,34.105328,,,,,,,,,,,207.059311,8.046785
207.05986,34.081486,,,,,,,,,,,207.067337,8.046787
207.067886,34.054897,,,,,,,,,,,207.075363,8.04679
207.075912,34.028625,,,,,,,,,,,207.083405,8.046792
207.083954,34.001743,,,,,,,,,,,207.091431,8.046794
207.09198,33.974857,,,,,,,,,,,207.099457,8.046797
207.100006,33.948063,,,,,,,,,,,207.107483,8.046799
207.108032,33.921982,,,,,,,,,,,207.115509,8.046801
207.116058,33.897564,,,,,,,,,,,207.123535,8.046803
207.124084,33.87318,,,,,,,,,,,207.131577,8.046805
207.132126,33.847565,,,,,,,,,,,207.139603,8.046807
207.140152,33.822083,,,,,,,,,,,207.147629,8.046807
207.148178,33.797306,,,,,,,,,,,207.155655,8.046807
207.156204,33.771446,,,,,,,,,,,207.163681,8.046807
207.16423,33.744999,,,,,,,,,,,207.171707,8.046807
207.172256,33.71949,,,,,,,,,,,207.179749,8.046807
207.180298,33.693714,,,,,,,,,,,207.187775,8.046807
207.188324,33.667747,,,,,,,,,,,207.195801,8.046807
207.19635,33.640888,,,,,,,,,,,207.203827,8.046807
207.204376,33.61409,,,,,,,,,,,207.211853,8.046807
207.212402,33.587406,,,,,,,,,,,207.219879,8.046807
207.220428,33.561165,,,,,,,,,,,207.227921,8.046809
207.22847,33.534443,,,,,,,,,,,207.235947,8.046811
207.236496,33.508209,,,,,,,,,,,207.243973,8.046813
207.244522,33.483173,,,,,,,,,,,207.251999,8.046815
207.252548,33.456219,,,,,,,,,,,207.260025,8.046816
207.260574,33.429764,,,,,,,,,,,207.268051,8.046818
207.2686,33.402264,,,,,,,,,,,207.276093,8.04682
207.276642,33.376354,,,,,,,,,,,207.284119,8.046822
207.284668,33.351006,,,,,,,,,,,207.292145,8.046824
207.292694,33.325817,,,,,,,,,,,207.300171,8.046825
207.30072,33.298431,,,,,,,,,,,207.308197,8.046825
207.308746,33.273621,,,,,,,,,,,207.316223,8.046825
207.316772,33.247726,,,,,,,,,,,207.324265,8.046825
207.324814,33.219826,,,,,,,,,,,207.332291,8.046825
207.33284,33.193008,,,,,,,,,,,207.340317,8.046825
207.340866,33.167519,,,,,,,,,,,207.348343,8.046825
207.348892,33.14212,,,,,,,,,,,207.356369,8.046825
207.356918,33.11573,,,,,,,,,,,207.364395,8.046825
207.364944,33.089531,,,,,,,,,,,207.372437,8.046825
207.372986,33.063667,,,,,,,,,,,207.380463,8.046825
207.381012,33.0378,,,,,,,,,,,207.388489,8.046827
207.389038,33.012184,,,,,,,,,,,207.396515,8.046828
207.397064,32.986801,,,,,,,,,,,207.404541,8.046829
207.40509,32.962345,,,,,,,,,,,207.412567,8.046831
207.413116,32.937752,,,,,,,,,,,207.420609,8.046833
207.421158,32.91238,,,,,,,,,,,207.428635,8.046834
207.429184,32.886192,,,,,,,,,,,207.436661,8.046835
207.43721,32.860188,,,,,,,,,,,207.444687,8.046837
207.445236,32.833904,,,,,,,,,,,207.452713,8.046839
207.453262,32.807785,,,,,,,,,,,207.460739,8.04684
207.461288,32.783226,,,,,,,,,,,207.468781,8.04684
207.46933,32.757847,,,,,,,,,,,207.476807,8.04684
207.477356,32.732754,,,,,,,,,,,207.484833,8.04684
207.485382,32.706547,,,,,,,,,,,207.492859,8.04684
207.493408,32.680855,,,,,,,,,,,207.500885,8.04684
207.501434,32.653542,,,,,,,,,,,207.508911,8.04684
207.50946,32.629227,,,,,,,,,,,207.516953,8.04684
207.517502,32.602253,,,,,,,,,,,207.524979,8.04684
207.525528,32.575996,,,,,,,,,,,207.533005,8.04684
207.533554,32.550732,,,,,,,,,,,207.541031,8.04684
207.54158,32.525719,,,,,,,,,,,207.549057,8.04684
207.549606,32.500088,,,,,,,,,,,207.557083,8.04684
207.557632,32.473099,,,,,,,,,,,207.565125,8.04684
207.565674,32.446278,,,,,,,,,,,207.573151,8.04684
207.5737,32.420177,,,,,,,,,,,207.581177,8.04684
207.581726,32.394722,,,,,,,,,,,207.589203,8.04684
207.589752,32.369301,,,,,,,,,,,207.597229,8.04684
207.597778,32.343975,,,,,,,,,,,207.605255,8.04684
207.605804,32.31815,,,,,,,,,,,207.613297,8.04684
207.613846,32.291508,,,,,,,,,,,207.621323,8.04684
207.621872,32.265526,,,,,,,,,,,207.629349,8.04684
207.629898,32.239395,,,,,,,,,,,207.637375,8.04684
207.637924,32.214149,,,,,,,,,,,207.645401,8.04684
207.64595,32.190109,,,,,,,,,,,207.653427,8.04684
207.653976,32.165909,,,,,,,,,,,207.661469,8.04684
207.662018,32.140533,,,,,,,,,,,207.669495,8.04684
207.670044,32.114071,,,,,,,,,,,207.677521,8.04684
207.67807,32.088493,,,,,,,,,,,207.685547,8.04684
207.686096,32.061962,,,,,,,,,,,207.693573,8.04684
207.694122,32.037651,,,,,,,,,,,207.701599,8.04684
207.702148,32.013809,,,,,,,,,,,207.709641,8.046842
207.71019,31.989988,,,,,,,,,,,207.717667,8.046844
207.718216,31.96508,,,,,,,,,,,207.725693,8.046846
207.726242,31.939837,,,,,,,,,,,207.733719,8.046849
207.734268,31.915327,,,,,,,,,,,207.741745,8.046851
207.742294,31.889933,,,,,,,,,,,207.749771,8.046853
207.75032,31.8634,,,,,,,,,,,207.757813,8.046856
207.758362,31.838428,,,,,,,,,,,207.765839,8.046858
207.766388,31.814266,,,,,,,,,,,207.773865,8.046861
207.774414,31.789598,,,,,,,,,,,207.781891,8.046863
207.78244,31.764591,,,,,,,,,,,207.789917,8.046863
207.790466,31.739103,,,,,,,,,,,207.797943,8.046863
207.798492,31.712835,,,,,,,,,,,207.805984,8.046863
207.806534,31.686169,,,,,,,,,,,207.814011,8.046863
207.81456,31.660942,,,,,,,,,,,207.822037,8.046863
207.822586,31.636261,,,,,,,,,,,207.830063,8.046863
207.830612,31.610853,,,,,,,,,,,207.838089,8.046863
207.838638,31.585487,,,,,,,,,,,207.846115,8.046863
207.846664,31.559282,,,,,,,,,,,207.854156,8.046863
207.854706,31.532349,,,,,,,,,,,207.862183,8.046863
207.862732,31.505796,,,,,,,,,,,207.870209,8.046863
207.870758,31.480059,,,,,,,,,,,207.878235,8.046863
207.878784,31.455639,,,,,,,,,,,207.886261,8.046863
207.88681,31.430981,,,,,,,,,,,207.894287,8.046863
207.894836,31.406254,,,,,,,,,,,207.902328,8.046863
207.902878,31.380474,,,,,,,,,,,207.910355,8.046863
207.910904,31.352949,,,,,,,,,,,207.918381,8.046863
207.91893,31.327518,,,,,,,,,,,207.926407,8.046863
207.926956,31.301548,,,,,,,,,,,207.934433,8.046863
207.934982,31.276773,,,,,,,,,,,207.942459,8.046863
207.943008,31.251312,,,,,,,,,,,207.9505,8.046865
207.95105,31.226854,,,,,,,,,,,207.958527,8.046865
207.959076,31.202587,,,,,,,,,,,207.966553,8.046867
207.967102,31.175488,,,,,,,,,,,207.974579,8.046868
207.975128,31.14922,,,,,,,,,,,207.982605,8.04687
207.983154,31.124414,,,,,,,,,,,207.990631,8.046872
207.99118,31.099207,,,,,,,,,,,207.998672,8.046873
207.999222,31.074421,,,,,,,,,,,208.006699,8.046875
208.007248,31.050026,,,,,,,,,,,208.014725,8.046876
208.015274,31.025497,,,,,,,,,,,208.022751,8.046878
208.0233,31.000231,,,,,,,,,,,208.030777,8.046878
208.031326,30.974993,,,,,,,,,,,208.038803,8.046878
208.039352,30.9498,,,,,,,,,,,208.046844,8.046878
208.047394,30.924891,,,,,,,,,,,208.054871,8.046878
208.05542,30.900639,,,,,,,,,,,208.062897,8.046878
208.063446,30.87639,,,,,,,,,,,208.070923,8.046878
208.071472,30.852316,,,,,,,,,,,208.078949,8.046878
208.079498,30.827257,,,,,,,,,,,208.086975,8.046878
208.087524,30.8016,,,,,,,,,,,208.095016,8.046878
208.095566,30.775162,,,,,,,,,,,208.103043,8.046878
208.103592,30.749676,,,,,,,,,,,208.111069,8.046878
208.111618,30.724684,,,,,,,,,,,208.119095,8.046878
208.119644,30.698679,,,,,,,,,,,208.127121,8.046878
208.12767,30.671944,,,,,,,,,,,208.135147,8.046878
208.135696,30.648106,,,,,,,,,,,208.143188,8.046878
208.143738,30.621939,,,,,,,,,,,208.151215,8.046878
208.151764,30.596928,,,,,,,,,,,208.159241,8.046878
208.15979,30.571762,,,,,,,,,,,208.167267,8.046878
208.167816,30.547115,,,,,,,,,,,208.175293,8.046878
208.175842,30.523087,,,,,,,,,,,208.183319,8.046878
208.183868,30.498285,,,,,,,,,,,208.19136,8.046879
208.19191,30.472996,,,,,,,,,,,208.199387,8.04688
208.199936,30.447832,,,,,,,,,,,208.207413,8.046881
208.207962,30.422779,,,,,,,,,,,208.215439,8.046882
208.215988,30.398869,,,,,,,,,,,208.223465,8.046883
208.224014,30.373671,,,,,,,,,,,208.231491,8.046885
208.23204,30.348106,,,,,,,,,,,208.239532,8.046885
208.240082,30.322489,,,,,,,,,,,208.247559,8.046886
208.248108,30.297007,,,,,,,,,,,208.255585,8.046887
208.256134,30.270969,,,,,,,,,,,208.263611,8.046888
208.26416,30.244663,,,,,,,,,,,208.271637,8.046888
208.272186,30.218519,,,,,,,,,,,208.279663,8.046888
208.280212,30.192755,,,,,,,,,,,208.287704,8.046888
208.288254,30.167799,,,,,,,,,,,208.295731,8.046888
208.29628,30.143063,,,,,,,,,,,208.303757,8.046888
208.304306,30.11858,,,,,,,,,,,208.311783,8.046888
208.312332,30.092867,,,,,,,,,,,208.319809,8.046888
208.320358,30.065947,,,,,,,,,,,208.327835,8.046888
208.328384,30.040421,,,,,,,,,,,208.335876,8.046888
208.336426,30.016666,,,,,,,,,,,208.343903,8.046888
208.344452,29.990036,,,,,,,,,,,208.351929,8.046889
208.352478,29.965731,,,,,,,,,,,208.359955,8.046889
208.360504,29.939732,,,,,,,,,,,208.367981,8.04689
208.36853,29.914104,,,,,,,,,,,208.376007,8.046891
208.376556,29.888208,,,,,,,,,,,208.384048,8.046892
208.384598,29.862244,,,,,,,,,,,208.392075,8.046892
208.392624,29.836985,,,,,,,,,,,208.400101,8.046893
208.40065,29.811512,,,,,,,,,,,208.408127,8.046894
208.408676,29.787325,,,,,,,,,,,208.416153,8.046894
208.416702,29.762094,,,,,,,,,,,208.424179,8.046895
208.424728,29.735945,,,,,,,,,,,208.43222,8.046895
208.43277,29.710711,,,,,,,,,,,208.440247,8.046895
208.440796,29.684942,,,,,,,,,,,208.448273,8.046895
208.448822,29.65913,,,,,,,,,,,208.456299,8.046895
208.456848,29.633478,,,,,,,,,,,208.464325,8.046895
208.464874,29.608957,,,,,,,,,,,208.472351,8.046895
208.4729,29.584789,,,,,,,,,,,208.480392,8.046895
208.480942,29.560337,,,,,,,,,,,208.488419,8.046895
208.488968,29.534954,,,,,,,,,,,208.496445,8.046895
208.496994,29.508589,,,,,,,,,,,208.504471,8.046895
208.50502,29.482403,,,,,,,,,,,208.512497,8.046896
208.513046,29.456797,,,,,,,,,,,208.520523,8.046896
208.521072,29.432846,,,,,,,,,,,208.528564,8.046896
208.529114,29.409666,,,,,,,,,,,208.536591,8.046897
208.53714,29.385653,,,,,,,,,,,208.544617,8.046898
208.545166,29.359364,,,,,,,,,,,208.552643,8.046898
208.553192,29.333754,,,,,,,,,,,208.560669,8.046898
208.561218,29.307949,,,,,,,,,,,208.568695,8.046899
208.569244,29.282972,,,,,,,,,,,208.576736,8.0469
208.577286,29.257172,,,,,,,,,,,208.584763,8.0469
208.585312,29.231218,,,,,,,,,,,208.592789,8.0469
208.593338,29.206211,,,,,,,,,,,208.600815,8.0469
208.601364,29.180767,,,,,,,,,,,208.608841,8.0469
208.60939,29.154909,,,,,,,,,,,208.616867,8.0469
208.617416,29.127968,,,,,,,,,,,208.624908,8.0469
208.625458,29.101969,,,,,,,,,,,208.632935,8.0469
208.633484,29.077219,,,,,,,,,,,208.640961,8.0469
208.64151,29.052357,,,,,,,,,,,208.648987,8.0469
208.649536,29.028608,,,,,,,,,,,208.657013,8.0469
208.657562,29.004734,,,,,,,,,,,208.665039,8.0469
208.665588,28.979094,,,,,,,,,,,208.67308,8.0469
208.67363,28.952154,,,,,,,,,,,208.681107,8.046901
208.681656,28.925825,,,,,,,,,,,208.689133,8.046901
208.689682,28.900213,,,,,,,,,,,208.697159,8.046901
208.697708,28.875296,,,,,,,,,,,208.705185,8.046902
208.705734,28.85013,,,,,,,,,,,208.713211,8.046902
208.71376,28.824207,,,,,,,,,,,208.721252,8.046902
208.721802,28.798101,,,,,,,,,,,208.729279,8.046902
208.729828,28.771471,,,,,,,,,,,208.737305,8.046903
208.737854,28.744661,,,,,,,,,,,208.745331,8.046903
208.74588,28.719391,,,,,,,,,,,208.753357,8.046903
208.753906,28.694979,,,,,,,,,,,208.761383,8.046903
208.761932,28.670044,,,,,,,,,,,208.769424,8.046903
208.769974,28.644655,,,,,,,,,,,208.777451,8.046903
208.778,28.618153,,,,,,,,,,,208.785477,8.046903
208.786026,28.591602,,,,,,,,,,,208.793503,8.046903
208.794052,28.566528,,,,,,,,,,,208.801529,8.046903
208.802078,28.541767,,,,,,,,,,,208.809555,8.046903
208.810104,28.516283,,,,,,,,,,,208.817596,8.046903
208.818146,28.490187,,,,,,,,,,,208.825623,8.046903
208.826172,28.465288,,,,,,,,,,,208.833649,8.046903
208.834198,28.440105,,,,,,,,,,,208.841675,8.046903
208.842224,28.414259,,,,,,,,,,,208.849701,8.046903
208.85025,28.387735,,,,,,,,,,,208.857727,8.046903
208.858276,28.361307,,,,,,,,,,,208.865768,8.046903
208.866318,28.334471,,,,,,,,,,,208.873795,8.046903
208.874344,28.309525,,,,,,,,,,,208.881821,8.046903
208.88237,28.285112,,,,,,,,,,,208.889847,8.046903
208.890396,28.259953,,,,,,,,,,,208.897873,8.046903
208.898422,28.234331,,,,,,,,,,,208.905899,8.046903
208.906448,28.207842,,,,,,,,,,,208.91394,8.046903
208.91449,28.181971,,,,,,,,,,,208.921967,8.046904
208.922516,28.157612,,,,,,,,,,,208.929993,8.046904
208.930542,28.133072,,,,,,,,,,,208.938019,8.046905
208.938568,28.108082,,,,,,,,,,,208.946045,8.046905
208.946594,28.082687,,,,,,,,,,,208.954071,8.046905
208.95462,28.055864,,,,,,,,,,,208.962112,8.046906
208.962662,28.029053,,,,,,,,,,,208.970139,8.046906
208.970688,28.003666,,,,,,,,,,,208.978165,8.046906
208.978714,27.978483,,,,,,,,,,,208.986191,8.046906
208.98674,27.954893,,,,,,,,,,,208.994217,8.046906
208.994766,27.930897,,,,,,,,,,,209.002243,8.046906
209.002792,27.905306,,,,,,,,,,,209.010284,8.046906
209.010834,27.879465,,,,,,,,,,,209.018311,8.046906
209.01886,27.854393,,,,,,,,,,,209.026337,8.046906
209.026886,27.829874,,,,,,,,,,,209.034363,8.046906
209.034912,27.805456,,,,,,,,,,,209.042389,8.046906
209.042938,27.780045,,,,,,,,,,,209.050415,8.046906
209.050964,27.753214,,,,,,,,,,,209.058456,8.046906
209.059006,27.729206,,,,,,,,,,,209.066483,8.046906
209.067032,27.705002,,,,,,,,,,,209.074509,8.046906
209.075058,27.67985,,,,,,,,,,,209.082535,8.046906
209.083084,27.654646,,,,,,,,,,,209.090561,8.046906
209.09111,27.629274,,,,,,,,,,,209.098587,8.046906
209.099136,27.604626,,,,,,,,,,,209.106628,8.046906
209.107178,27.579721,,,,,,,,,,,209.114655,8.046906
209.115204,27.555288,,,,,,,,,,,209.122681,8.046906
209.12323,27.53035,,,,,,,,,,,209.130707,8.046906
209.131256,27.504009,,,,,,,,,,,209.138733,8.046906
209.139282,27.477823,,,,,,,,,,,209.146759,8.046906
209.147308,27.45285,,,,,,,,,,,209.1548,8.046906
209.15535,27.428404,,,,,,,,,,,209.162827,8.046906
209.163376,27.404345,,,,,,,,,,,209.170853,8.046907
209.171402,27.379839,,,,,,,,,,,209.178879,8.046907
209.179428,27.354334,,,,,,,,,,,209.186905,8.046907
209.187454,27.328527,,,,,,,,,,,209.194931,8.046907
209.19548,27.302032,,,,,,,,,,,209.202972,8.046907
209.203522,27.277044,,,,,,,,,,,209.210999,8.046908
209.211548,27.253319,,,,,,,,,,,209.219025,8.046908
209.219574,27.22827,,,,,,,,,,,209.227051,8.046908
209.2276,27.202539,,,,,,,,,,,209.235077,8.046908
209.235626,27.178442,,,,,,,,,,,209.243103,8.046908
209.243652,27.153017,,,,,,,,,,,209.251144,8.046908
209.251694,27.126741,,,,,,,,,,,209.259171,8.046908
209.25972,27.102959,,,,,,,,,,,209.267197,8.046908
209.267746,27.077497,,,,,,,,,,,209.275223,8.046908
209.275772,27.051054,,,,,,,,,,,209.283249,8.046908
209.283798,27.025051,,,,,,,,,,,209.291275,8.046908
209.291824,26.999821,,,,,,,,,,,209.299316,8.046908
209.299866,26.974453,,,,,,,,,,,209.307343,8.046908
209.307892,26.948519,,,,,,,,,,,209.315369,8.046908
209.315918,26.922646,,,,,,,,,,,209.323395,8.046908
209.323944,26.897665,,,,,,,,,,,209.331421,8.046908
209.33197,26.872698,,,,,,,,,,,209.339447,8.046908
209.339996,26.848246,,,,,,,,,,,209.347488,8.046908
209.348038,26.823124,,,,,,,,,,,209.355515,8.046908
209.356064,26.797518,,,,,,,,,,,209.363541,8.046908
209.36409,26.77133,,,,,,,,,,,209.371567,8.046908
209.372116,26.745571,,,,,,,,,,,209.379593,8.046908
209.380142,26.721285,,,,,,,,,,,209.387619,8.046908
209.388168,26.696831,,,,,,,,,,,209.39566,8.046908
209.39621,26.671352,,,,,,,,,,,209.403687,8.046908
209.404236,26.645674,,,,,,,,,,,209.411713,8.046908
209.412262,26.619211,,,,,,,,,,,209.419739,8.046908
209.420288,26.59285,,,,,,,,,,,209.427765,8.046909
209.428314,26.567728,,,,,,,,,,,209.435791,8.046909
209.43634,26.544077,,,,,,,,,,,209.443832,8.046909
209.444382,26.518492,,,,,,,,,,,209.451859,8.046909
209.452408,26.493137,,,,,,,,,,,209.459885,8.046909
209.460434,26.467804,,,,,,,,,,,209.467911,8.046909
209.46846,26.442327,,,,,,,,,,,209.475937,8.046909
209.476486,26.417511,,,,,,,,,,,209.483963,8.046909
209.484512,26.392546,,,,,,,,,,,209.492004,8.046909
209.492554,26.368805,,,,,,,,,,,209.500031,8.046909
209.50058,26.343632,,,,,,,,,,,209.508057,8.046909
209.508606,26.319727,,,,,,,,,,,209.516083,8.046909
209.516632,26.296391,,,,,,,,,,,209.524109,8.046909
209.524658,26.271362,,,,,,,,,,,209.532135,8.046909
209.532684,26.245382,,,,,,,,,,,209.540176,8.046909
209.540726,26.220968,,,,,,,,,,,209.548203,8.046909
209.548752,26.196724,,,,,,,,,,,209.556229,8.046909
209.556778,26.17231,,,,,,,,,,,209.564255,8.046909
209.564804,26.147505,,,,,,,,,,,209.572281,8.046909
209.57283,26.123022,,,,,,,,,,,209.580307,8.046909
209.580856,26.098162,,,,,,,,,,,209.588348,8.046909
209.588898,26.072042,,,,,,,,,,,209.596375,8.046909
209.596924,26.0464,,,,,,,,,,,209.604401,8.046909
209.60495,26.02212,,,,,,,,,,,209.612427,8.046909
209.612976,25.998676,,,,,,,,,,,209.620453,8.046909
209.621002,25.975134,,,,,,,,,,,209.628479,8.046909
209.629028,25.951012,,,,,,,,,,,209.63652,8.046909
209.63707,25.926777,,,,,,,,,,,209.644547,8.046909
209.645096,25.901583,,,,,,,,,,,209.652573,8.046909
209.653122,25.876974,,,,,,,,,,,209.660599,8.046909
209.661148,25.852339,,,,,,,,,,,209.668625,8.046909
209.669174,25.829309,,,,,,,,,,,209.676651,8.046909
209.6772,25.805578,,,,,,,,,,,209.684692,8.046909
209.685242,25.780006,,,,,,,,,,,209.692719,8.046909
209.693268,25.754309,,,,,,,,,,,209.700745,8.046909
209.701294,25.728325,,,,,,,,,,,209.708771,8.046909
209.70932,25.703382,,,,,,,,,,,209.716797,8.046909
209.717346,25.677153,,,,,,,,,,,209.724823,8.046909
209.725372,25.650179,,,,,,,,,,,209.732864,8.046909
209.733414,25.625204,,,,,,,,,,,209.740891,8.046909
209.74144,25.602345,,,,,,,,,,,209.748917,8.046909
209.749466,25.576965,,,,,,,,,,,209.756943,8.046909
209.757492,25.55146,,,,,,,,,,,209.764969,8.046909
209.765518,25.526026,,,,,,,,,,,209.772995,8.046909
209.773544,25.500929,,,,,,,,,,,209.781036,8.046909
209.781586,25.476749,,,,,,,,,,,209.789063,8.046909
209.789612,25.45232,,,,,,,,,,,209.797089,8.046909
209.797638,25.428299,,,,,,,,,,,209.805115,8.046909
209.805664,25.404293,,,,,,,,,,,209.813141,8.046909
209.81369,25.378973,,,,,,,,,,,209.821167,8.046909
209.821716,25.353024,,,,,,,,,,,209.829208,8.046909
209.829758,25.327671,,,,,,,,,,,209.837234,8.046909
209.837784,25.302404,,,,,,,,,,,209.845261,8.046909
209.84581,25.276966,,,,,,,,,,,209.853287,8.046909
209.853836,25.251614,,,,,,,,,,,209.861313,8.046909
209.861862,25.225876,,,,,,,,,,,209.869339,8.046909
209.869888,25.201376,,,,,,,,,,,209.87738,8.046909
209.87793,25.176069,,,,,,,,,,,209.885406,8.046909
209.885956,25.150705,,,,,,,,,,,209.893433,8.046909
209.893982,25.12595,,,,,,,,,,,209.901459,8.046909
209.902008,25.102882,,,,,,,,,,,209.909485,8.046909
209.910034,25.07909,,,,,,,,,,,209.917511,8.046909
209.91806,25.054333,,,,,,,,,,,209.925552,8.046909
209.926102,25.030434,,,,,,,,,,,209.933578,8.046909
209.934128,25.006857,,,,,,,,,,,209.941605,8.046909
209.942154,24.981852,,,,,,,,,,,209.949631,8.046909
209.95018,24.955296,,,,,,,,,,,209.957657,8.046909
209.958206,24.930153,,,,,,,,,,,209.965683,8.046909
209.966232,24.906122,,,,,,,,,,,209.973724,8.046909
209.974274,24.882904,,,,,,,,,,,209.98175,8.046909
209.9823,24.859133,,,,,,,,,,,209.989777,8.046909
209.990326,24.8346,,,,,,,,,,,209.997803,8.046909
209.998352,24.810005,,,,,,,,,,,210.005829,8.046909
210.006378,24.785625,,,,,,,,,,,210.013855,8.046909
210.014404,24.761595,,,,,,,,,,,210.021896,8.046909
210.022446,24.737991,,,,,,,,,,,210.029922,8.046909
210.030472,24.714174,,,,,,,,,,,210.037949,8.046909
210.038498,24.689592,,,,,,,,,,,210.045975,8.046909
210.046524,24.664507,,,,,,,,,,,210.054001,8.046909
210.05455,24.639688,,,,,,,,,,,210.062027,8.046909
210.062576,24.615326,,,,,,,,,,,210.070068,8.046909
